8021;Total Provinces;ID;ENG;Region
37.615771;10.194715;PROV5104;Coast of Algeria ;Western mediterranean
35.096533;12.190502;PROV5105;Gulf of Gabes;Central mediterranean
34.934573;14.541577;PROV5106;Coast of Malta;Central mediterranean
34.337985;17.969311;PROV5107;Gulf of Sidra;Central mediterranean
34.283949;20.395946;PROV5108;Coast of Darna;Eastern Mediterranean
33.958021;-10.985299;PROV5109;Morrocan Slope;Iberian West Coast
29.894079;-13.050728;PROV5110;Gran Canaria Sea Mounts-East;Iberian West Coast
31.071125;-17.314178;PROV5111;Gran Canaria Sea Mounts-North;Iberian West Coast
25.537289;-21.327969;PROV5112;Southern Gran Canaria Approach;Eastern Atlantic
20.812403;-23.085781;PROV5113;West African Abyssal Plain;Eastern Atlantic
24.021180;-18.998867;PROV5114;North West African Trench;Eastern Atlantic
20.524585;-17.153164;PROV5115;Coast Of Mauritania;Eastern Atlantic
18.952845;-19.482265;PROV5116;West African Abyssal Slope;Eastern Atlantic
8.857720;-17.109219;PROV5117;Bissau Slope;Eastern Atlantic
-12.956164;-19.835610;PROV5118;South Asencion Mid-Atlantic Ridge;Southcentral Atlantic
-23.780112;-17.506509;PROV5119;Southeastern Pernambuco Plain;Southcentral Atlantic
-9.470689;-14.173686;PROV5120;Western Ascension Fracture Zone;Southcentral Atlantic
-2.042977;-3.846537;PROV5121;North Guinea Basin;Southcentral Atlantic
1.691696;-8.372904;PROV5122;Ivory Coast Slope;Southcentral Atlantic
5.856521;3.799948;PROV5123;Lagos Shelf;Southcentral Atlantic
2.877255;2.789206;PROV5124;Niger Slope;Southcentral Atlantic
-2.482086;2.305807;PROV5125;De Pala Sea Mounts;Southcentral Atlantic
-4.867817;10.827232;PROV5126;Cabinda Shelf;Southeast Atlantic Ocean
-8.098535;9.596763;PROV5127;Angola Slope;Southeast Atlantic Ocean
-7.906865;6.041159;PROV5128;Eastern Ascension Fracture zone;Southcentral Atlantic
-12.618851;0.547995;PROV5129;North Eastern Ascencion Basin;Southcentral Atlantic
-21.631690;-12.980141;PROV5130;South Central Southern Mid-Atlantic Ridge;Southcentral Atlantic
-23.213376;-13.298746;PROV5131;South Atlantic Mid-Atlantic Ridge Spine;Southeast Atlantic Ocean
-21.015081;-1.609292;PROV5132;St Helena Abyssal Plain;Southeast Atlantic Ocean
-26.482664;-9.343667;PROV5133;Western Angola Plain;Southeast Atlantic Ocean
-38.397047;-16.398066;PROV5134;America-Antarctic Ridge West;Southwest Atlantic Ocean
-37.380892;0.631919;PROV5135;America-Antarctic Ridge East Slope;Southeast Atlantic Ocean
-33.369343;9.772544;PROV5136;South Walvis Ridge;Southeast Atlantic Ocean
-25.930675;6.608482;PROV5137;Walvis Ridge;Southeast Atlantic Ocean
-19.323891;4.411216;PROV5138;North Walvis Ridge;Southeast Atlantic Ocean
-17.723714;8.234458;PROV5139;South-East Angola Plain;Southeast Atlantic Ocean
-27.827599;12.556410;PROV5140;West Coast of South Africa;Cape of Good Hope
-29.064032;16.247817;PROV5141;Springbok Coast;Cape of Good Hope
-32.720923;15.412856;PROV5142;South West Coast of South Africa;Cape of Good Hope
-35.593166;25.981704;PROV5143;Agulhas Plateau;Cape of Good Hope
-38.365940;24.883071;PROV5144;Cape Basin;Cape of Good Hope
-32.554394;31.848403;PROV5145;East Aqulhas Plateau;Cape of Good Hope
-33.768359;36.111098;PROV5146;North Eastern Cape Basin;Cape of Good Hope
-39.615167;45.988119;PROV5147;South Natal Basin;South Indian Ocean
-35.147940;52.008626;PROV5148;West Central Crozet Basin;South Indian Ocean
-30.535011;51.920736;PROV5149;North West Crozet Basin;South Indian Ocean
-25.138751;55.147749;PROV5150;St Denis Sea;West Indian Ocean
-18.493603;55.894819;PROV5151;Tromelin Sea;West Indian Ocean
-14.695095;52.865722;PROV5152;Cape Masoala;Mozambique Channel
-16.472863;50.448729;PROV5153;Maroantsetra Bay;Mozambique Channel
-19.181305;52.062722;PROV5154;North Central Coast of Madagasgar;Coast of Madagascar
-24.960983;50.788308;PROV5155;East Central Coast of Madagasgar;Coast of Madagascar
-28.839690;46.877175;PROV5156;Coast of Madagasgar;Coast of Madagascar
-26.779768;41.735574;PROV5157;South West Coast of Madagasgar;Coast of Madagascar
-28.794800;39.516860;PROV5158;North East Aqulhas Plateau;Cape of Good Hope
-23.753359;37.561294;PROV5159;Moamba Channel;Cape of Good Hope
-22.760891;42.582518;PROV5160;Morandava Channel;Mozambique Channel
-20.596697;40.824706;PROV5161;Ile da India Sea;Mozambique Channel
-20.432063;37.880370;PROV5162;Moamba Channel-North;Mozambique Channel
-16.177649;42.230956;PROV5163;Juan de Nova Sea;Mozambique Channel
-9.280942;40.385252;PROV5164;Dar es Salaam Coast;Mozambique Channel
-5.402639;42.406737;PROV5165;East Zanzibar Channel;Mozambique Channel
-9.237569;45.175292;PROV5166;Aldabra Sea;Mozambique Channel
-6.276976;47.943846;PROV5167;East African Sea;Mozambique Channel
-10.709088;52.206542;PROV5168;Farquhar Sea;Mozambique Channel
-6.713607;54.579589;PROV5169;South Mascarene Plateau;Mozambique Channel
-1.514038;47.781372;PROV5170;South Somali Basin;Arabian Sea
-1.645824;53.626099;PROV5171;East Somali Basin;Arabian Sea
2.769374;46.968384;PROV5172;Central Coast of Somalia;Arabian Sea
11.869209;52.307740;PROV5173;Suqutra Archipelago;Arabian Sea
11.417279;45.671997;PROV5174;Gulf of Aden;Arabian Sea
8.3451852;80.3881333;PROV5175;Anuradhapura;India
9.66149811;80.02554651;PROV5176;Jaffna;India
26.98333301;87.33333301;PROV5177;Dhankuta;India
28.05000001;81.61666701;PROV5178;Nepalganj;India
29.26538471;80.98296311;PROV5179;Silgadhi;India
27.47279241;89.63928631;PROV5180;Thimphu;India
18.46712031;94.34110011;PROV5181;Samtwai:;Indochine
21.30364561;92.85397021;PROV5182;Paletwa;Indochine
23.20181751;94.29745471;PROV5183;Kalewa;Indochine
26.91189701;98.26496901;PROV5184;Supsayang;Indochine
22.42079501;98.88020301;PROV5185;Bangkum;Indochine
19.67416701;97.20916701;PROV5186;Lwing Kaw;Indochine
21.00207701;97.78157001;PROV5187;Kehsi Mansam;Indochine
20.88333301;95.88333301;PROV5188;Mik Thi La;Indochine
24.26666701;97.23333301;PROV5189;Bhamo;Indochine
24.27662801;95.51838701;PROV5190;Ka.sa;Indochine
18.81816801;95.20353501;PROV5191;Prany;Indochine
19.19211501;94.90690401;PROV5192;Sarak;Indochine
16.93333301;97.36666701;PROV5193;Sa.htum;Indochine
10.55014401;98.56108201;PROV5194;Mrit;Indochine
23.45000001;91.20000001;PROV5195;Comilla;India
24.89777801;91.87138901;PROV5196;Silet;India
25.74389161;89.27522701;PROV5197;Rampur;India
22.07000001;90.36666701;PROV5198;Barisal;India
24.8332708;92.7789054;PROV5199;Xilsor;India
26.6528495;92.7925592;PROV5200;Tejapur;India
25.5787726;91.8932535;PROV5201;Shillong;India
25.5140712;90.2032141;PROV5202;Tura;India
25.92;93.73;PROV5203;Dimapur;India
23.831457;91.2867777;PROV5204;Agortola;India
27.5780678;91.8757422;PROV5205;Dawang;Southern Russia
26.32419;89.451;PROV5206;Kocbihar;India
25.0108408;88.1410967;PROV5207;English Bazar;India
24.0988265;88.2679264;PROV5208;Baharampur;India
25.25000001;87.00000001;PROV5209;Bhagalpur;India
25.783333;87.466667;PROV5210;Purnia;India
26.111868;85.896004;PROV5211;Darbhanga;India
24.03000001;84.07000001;PROV5212;Daltonganj;India
23.99662131;85.36910681;PROV5213;Hazaribag;India
24.48000001;86.71000001;PROV5214;Deoghar;India
25.13369871;82.56443441;PROV5215;Mirzapur;India
25.94963791;83.55864451;PROV5216;Mau;India
27.58000001;81.60000001;PROV5217;Bahraich;India
26.26477571;82.07270611;PROV5218;Sultanpur;India
27.58390371;80.66635601;PROV5219;Sitapur;India
27.88374401;79.91224551;PROV5220;Shahjahanpur;India
28.83159251;78.77827641;PROV5221;Muradabad;India
30.37386091;78.43248091;PROV5222;Tehri;India
29.21826441;79.51297671;PROV5223;Haldwani;India
29.58924071;79.64666601;PROV5224;Almora;India
28.98000001;79.40000001;PROV5225;Rampur;India
27.09000001;78.08000001;PROV5226;Aligarh;India
27.17667011;78.00807451;PROV5227;Agra;India
25.98000001;79.47000001;PROV5228;Orai;India
27.38261261;79.59405441;PROV5229;Farrukhabad;India
25.48333301;80.33333301;PROV5230;Banda;India
25.44842571;78.56845941;PROV5231;Jhasi;India
26.44989541;74.63991631;PROV5232;Ajmer;India
27.60940001;75.13991101;PROV5233;Sikar;India
28.03000001;74.95000001;PROV5234;Churu;India
29.61443601;74.28581211;PROV5235;Hanumangarh;India
29.91666671;73.88333331;PROV5236;Sri Ganganagar;India
26.91574871;70.90834431;PROV5237;Jaisalmer;India
25.75000001;71.38000001;PROV5238;Barmer;India
24.88500001;72.86250001;PROV5239;Sirohi;India
23.55000001;74.45000001;PROV5240;Bansvara;India
25.32137701;74.58695301;PROV5241;Bhilvara;India
25.77108931;73.32344781;PROV5242;Pali;India
27.19912221;73.74092401;PROV5243;Nagaur;India
24.06000001;76.15000001;PROV5244;Jhalavar;India
26.17000001;75.78000001;PROV5245;Tonk;India
25.44000001;75.64000001;PROV5246;Bundi;India
27.21698101;77.48951501;PROV5247;Bharatpur;India
27.55299071;76.63457351;PROV5248;Alvar;India
31.32601521;75.57618291;PROV5249;Jullundur;India
30.14529281;74.19930431;PROV5250;Abohar;India
30.34000001;76.38000001;PROV5251;Patiala;India
30.21099401;74.94547451;PROV5252;Bathinda;India
28.79904451;76.13351121;PROV5253;Bhiwani;India
29.14918751;75.72165271;PROV5254;Hisar;India
32.09056661;78.21218821;PROV5255;Dhankar Gompa;India
34.02864911;73.10766751;PROV5256;Chamba;India
23.53097971;80.82947471;PROV5257;Umaria;India
24.71803111;80.18192681;PROV5258;Panna;India
24.74561471;78.83207791;PROV5259;Tikamgarh;India
24.65000001;77.32000001;PROV5260;Guna;India
25.43000001;77.65000001;PROV5261;Shivpuri;India
23.17930131;75.78490971;PROV5262;Ujjain;India
23.91856491;76.91132221;PROV5263;Biaora;India
23.33416961;75.03763251;PROV5264;Ratlam;India
24.07683601;75.06929521;PROV5265;Mandsaur;India
21.90287001;75.80690821;PROV5266;Khargone;India
19.14972201;77.33305601;PROV5267;Nanded;India
18.98908931;75.76007851;PROV5268;Bid;India
17.32973101;76.83429571;PROV5269;Gulbarga;India
16.73750891;78.00812211;PROV5270;Mahbubnagar;India
18.04000001;76.56000001;PROV5271;Latur;India
20.07000001;77.00000001;PROV5272;Akola;India
20.38879371;78.12040731;PROV5273;Yavatmal;India
21.33000001;83.62000001;PROV5274;Bargarh;India
21.46687161;83.98116651;PROV5275;Sambalpur;India
20.47000001;84.23000001;PROV5276;Phulbani;India
21.62893301;85.58168471;PROV5277;Kendujhar;India
21.05827371;86.49583961;PROV5278;Bhadrak;India
21.94000001;86.72000001;PROV5279;Baripada;India
20.8444033;85.1510818;PROV5280;Angul;India
19.3149618;84.7940911;PROV5281;Berhampur;India
20.02000001;83.916667;PROV5282;Baliguda;India
20.27000001;81.49;PROV5283;Kanker;India
18.48552601;80.744147;PROV5284;Kutru;India
21.0971034;81.0302222;PROV5285;Rajnandgaon;India
20.71000001;81.55000001;PROV5286;Dhamtari;India
22.0796251;82.1391412;PROV5287;Bilaspur;India
23.1354921;83.1817856;PROV5288;Ambikapur;India
19.95000001;79.30000001;PROV5289;Chandrapur;India
22.0868691;79.5434841;PROV5290;Seoni;India
22.6054858;77.753544;PROV5291;Itarsi;India
23.838805;78.7378068;PROV5292;Sagar;India
21.812876;80.1838293;PROV5293;Balaghat;India
18.2969747;83.8967813;PROV5294;Chicacole;India
17.0005383;81.8040345;PROV5295;Rajahmundry;India
17.6687912;80.8935925;PROV5296;Bhadrachalam;India
15.5057232;80.049922;PROV5297;Ongole;India
10.6529496;78.6058242;PROV5298;Katalur;India
10.9974549;78.9915961;PROV5299;Iramanatapuram;India
8.73000001;77.70000001;PROV5300;Tirunelveli;India
10.37966301;78.82084541;PROV5301;Putukkottai;India
11.11211881;78.00444481;PROV5302;Velur;India
13.21717601;79.10032891;PROV5303;Chittoor;India
15.13939321;76.92144281;PROV5304;Bellary;India
15.82812571;78.03727921;PROV5305;Karnulu;India
14.46735411;78.82413391;PROV5306;Cuddapah;India
10.64199241;76.54496471;PROV5307;Kolikkot;India
13.92992991;75.56810101;PROV5308;Shimoga;India
14.23000001;76.40000001;PROV5309;Citradurga;India
13.34000001;77.10000001;PROV5310;Tumakuru;India
12.42442051;75.73818561;PROV5311;Madikeri;India
18.65539381;72.86708191;PROV5312;Alibag;India
16.99021501;73.31202331;PROV5313;Ratnagiri;India
18.29990361;72.96443311;PROV5314;Murud-Janjira;India
14.08000001;74.13000001;PROV5315;Karavara;India
15.84969531;74.49767411;PROV5316;Belagavi;India
16.50431991;75.29175121;PROV5317;Jamakhandi;India
16.83017081;75.71003101;PROV5318;Bijapura;India
17.98445071;74.43604241;PROV5319;Phaltan;India
17.69139001;74.00092001;PROV5320;Satara;India
20.90422011;74.77489791;PROV5321;Dhule;India
19.09520751;74.74959161;PROV5322;Ahmadnagar;India
23.84429081;69.73167141;PROV5323;Khavda;India
22.4707019;70.05773;PROV5324;Jamanagar;India
22.2441975;68.9684562;PROV5325;Dwarka;India
21.522184;70.4578768;PROV5326;Junagadh;India
21.62;71.23;PROV5327;Amreli;India
21.7644725;72.1519304;PROV5328;Bhavanagar;India
22.556;72.951;PROV5329;Anand;India
20.7584495;73.6864183;PROV5330;Ahwa;India
23.83;71.6;PROV5331;Radhanpur;India
22.7201319;71.649536;PROV5332;Surendranagar;India
23.8481837;72.1223259;PROV5333;Patan;India
22.4372596;73.5918017;PROV5334;Palanpur;India
22.8379314;74.2531465;PROV5335;Dahod;India
34.5538522;76.1348944;PROV5336;Kargil;India
32.790808;79.0002221;PROV5337;Hanle;India
33.7717124;74.0946311;PROV5338;Poonch;India
32.7266016;74.8570259;PROV5339;Jammu;India
35.2900896;75.6453431;PROV5340;Skardu;India
31.2144444;66.9477778;PROV5341;Yasin;India
36.3294753;74.6605365;PROV5342;Baltit;India
35.1611207;76.331889;PROV5343;Khaplu;India
29.3957215;71.6833331;PROV5344;Bhawalpur;India
28.6491211;70.6514213;PROV5345;Khanpur;India
29.6459464;70.5919357;PROV5346;Jampur;India
30.9647503;70.9399349;PROV5347;Layyah;India
32.585411;71.543617;PROV5348;Mianwali;India
32.5711443;74.075005;PROV5349;Gujrat;India
32.1543783;74.1842254;PROV5350;Gujranwala;India
30.070278;71.193333;PROV5351;Muzaffargarh;India
30.1983807;71.4687028;PROV5352;Multan;India
35.846111;71.785833;PROV5353;Chitral;India
35.1976595;71.8749209;PROV5354;Dir;India
35.4782403;72.5885045;PROV5355;Kalam;India
33.5834014;71.4332193;PROV5356;Kohat;India
31.816667;70.916667;PROV5357;Dera Ismail Khan;India
33.899167;70.100833;PROV5358;Parachinar;India
33.00000001;70.06500001;PROV5359;Miremshah;India
31.342409;69.44532;PROV5360;Fort Sandeman;India
30.366667;68.6;PROV5361;Loralai;India
29.5558052;66.0195894;PROV5362;Nushki;India
29.5395519;67.8759078;PROV5363;Sibi;India
29.252489;68.896492;PROV5364;Kahan;India
29.033333;69.15;PROV5365;Dera Bugti;India
28.9899892;68.0134705;PROV5366;Bellpat;India
27.3405051;66.3706084;PROV5367;Wadh;India
28.383333;69.216667;PROV5368;Bela;India
25.214722;64.633889;PROV5369;Ormara;India
25.266667;63.466667;PROV5370;Pasni;India
26.966667;64.1;PROV5371;Panjgur;India
26.004167;63.060556;PROV5372;Turbat;India
28.583333;65.416667;PROV5373;Kharan;India
24.17877;67.898933;PROV5374;Shahbandar;India
27.5299523;68.7581419;PROV5375;Khairpur;India
25.35;69.733333;PROV5376;Umerkot;India
27.675196;68.9003075;PROV5377;Rohri;India
26.733333;67.783333;PROV5378;Dadu;India
33.929668;65.918503;PROV5379;Khadir;Afghanistan
31.583056;64.369167;PROV5380;Lashkar Gah;Afghanistan
30.0943627;65.2857082;PROV5381;Ghamid Khan;Afghanistan
32.5483564;65.9511993;PROV5382;Tarinkot;Afghanistan
32.106111;66.906944;PROV5383;Qalat;Afghanistan
32.1642053;63.4242696;PROV5384;Delaram;Afghanistan
30.15;62.6;PROV5385;Rodbar;Afghanistan
34.34;61.47;PROV5386;Ghurian;Afghanistan
34.5225;65.251667;PROV5387;Cagcaran;Afghanistan
34.986667;63.129167;PROV5388;Qala i Naw;Afghanistan
34.6539148;61.2015019;PROV5389;Kohsan;Afghanistan
34.383333;67.016667;PROV5390;Panjab;Afghanistan
33.6;69.216944;PROV5391;Gardez;Afghanistan
33.55;68.416667;PROV5392;Gazni;Afghanistan
35.0136063;69.3488408;PROV5393;Mahmud-i-Raqi;Afghanistan
35.3250223;70.9071236;PROV5394;Nuristan;Afghanistan
34.434167;70.447778;PROV5395;Jalalabad;Afghanistan
36.709167;71.573889;PROV5396;Ishkashim;Afghanistan
32.838657;61.982544;PROV5397;Qal`eh-ye Panjeh;Afghanistan
35.013056;69.168889;PROV5398;Charikar;Afghanistan
37.1175;70.579722;PROV5399;Fayz-Abad;Afghanistan
34.5514474;65.7880109;PROV5400;Dawlat Yar;Afghanistan
35.561381;67.8249362;PROV5401;Ru-ye Doab;Afghanistan
36.665;65.752;PROV5402;Sheberghan;Afghanistan
37.412778;66.047222;PROV5403;Qarqin;Afghanistan
36.99;66.822222;PROV5404;Dowlatabad;Afghanistan
3.570318;67.457864;PROV5405;West Chagos-Laccadive Plateau;Arabian Sea
11.880132;64.030130;PROV5406;South East Arabian Basin;Arabian Sea
20.669041;63.892801;PROV5407;North Arabian Basin;Arabian Sea
24.920006;64.156473;PROV5408;Coast of Gwadar;Arabian Sea
12.466644;81.224155;PROV5409;Palk Strait;Bay of Bengal
13.007263;85.827734;PROV5410;East Andaman Sea;Bay of Bengal
-19.683333;63.416667;PROV5411;Port Mathurin;Madagascar
34.600833;32.955;PROV5412;Akrotiri;Anatolia
34.9908532;33.7322141;PROV5413;Dhekelia;Anatolia
28.125983;35.0278022;PROV5414;Maqna;Middle East
21.239227;51.434088;PROV5415;Bir Fadhil;Middle East
23.1494444;50.9475;PROV5416;Banaiyan;Middle East
24.2212231;51.4782228;PROV5417;al-'Udaid;Middle East
20.993261;48.808356;PROV5418;Bir 'Aziz;Middle East
24.0260564;53.758612;PROV5419;Tarif;Middle East
2.528427;-54.179960;PROV5420;Pililipou;Grand Colombia
7.263333;-58.480556;PROV5421;Anna Regina;Grand Colombia
3.616667;-59.666667;PROV5422;Pirara;Grand Colombia
7.346293;-61.827106;PROV5423;El Callao;Grand Colombia
3.8849797;-59.6209015;PROV5424;Warami;Amazonas
3.6563932;-61.4214674;PROV5425;Sapara;Amazonas
1.8142432;-61.134494;PROV5426;Caracarai;Amazonas
3.8441368;-51.8322292;PROV5427;Oiapoque;Amazonas
-1.7472661;-52.236522;PROV5428;Porto de Moz;Amazonas
-4.334255;-49.7988349;PROV5429;Alcobaca;Amazonas
-8.272315;-57.567822;PROV5430;Pereirinha;Amazonas
-6.6413689;-51.9825344;PROV5431;Sao Francisco;Amazonas
-9.179311;-60.63063;PROV5432;Alto dos Apiacas;Amazonas
-16.098816;-59.963296;PROV5433;Casal Vasco;Amazonas
-16.627947;-58.237750;PROV5434;Descalvados;Amazonas
-9.5671531;-57.3952399;PROV5435;Salto Quedas;Amazonas
-15.4647751;-55.7503491;PROV5436;Chapada dos Guimaraes;Amazonas
-10.2439058;-54.9919731;PROV5437;Redempcao;Amazonas
-17.3157703;-53.2186041;PROV5438;Alto Araguaia;Amazonas
-10.0140784;-51.1190487;PROV5439;Aldeia Cumare;Amazonas
-21.1588208;-55.8291569;PROV5440;Nioaque;Amazonas
-22.2951897;-53.2715408;PROV5441;Bataypora;Amazonas
-19.0591507;-56.677497;PROV5442;Fazenda Firme;Amazonas
-20.3200635;-48.3124203;PROV5443;Guaira;Brazilian Highlands
-26.405171;-52.3513777;PROV5444;Clevelandia;Brazilian Highlands
-28.6583059;-56.0041451;PROV5445;Sao Borja;Brazilian Highlands
-26.345005;-70.624193;PROV5446;Chanaral;Andes
-26.0678101;-67.4176102;PROV5447;Antofagasta de la Sierra;Gran Chaco
-24.2160003;-66.3228515;PROV5448;San Antonio de los Cobres;Gran Chaco
-23.4004127;-66.3655164;PROV5449;Susques;Gran Chaco
-25.3347988;-59.6819153;PROV5450;Comandante Fontana;Gran Chaco
-25.0776471;-57.5353712;PROV5451;Estero Patino;Gran Chaco
-21.260833;-63.476111;PROV5452;Villamontes;Andes
-18.7077091;-58.7888784;PROV5453;Ravelo;Andes
-16.3611;-58.4053;PROV5454;San Matias;Andes
-15.8968574;-63.1855402;PROV5455;Ascensión de Guarayos;Andes
-51.6117748;-59.5224278;PROV5456;Port Howard;Patagonia
-8.566487;-28.603242;PROV5457;East Brazilian Plain;Brazilian Coast
-0.314890;-36.689179;PROV5458;Southern Guiana Basin;Brazilian Coast
-16.457833;-32.305217;PROV5459;Salvador Slope;Brazilian Coast
-3.038077;-29.723847;PROV5460;Remedious Plain;Brazilian Coast
-3.8576424;-32.4297043;PROV5461;Vila dos Remedios;Brazilian Highlands
-54.1431202;-36.677403;PROV5462;Leith Harbour;Patagonia
-20.525;-29.325;PROV5463;Trindade e Martim Vaz;Brazilian Highlands
42.441286;19.262892;PROV5464;Podgorica;Balkan
40.727504;19.5627596;PROV5465;Fieri;Balkan
41.316667;19.45;PROV5466;Durres;Balkan
38.237701;22.505321;PROV5467;Gulf of Corinth;Eastern Mediterranean
35.981958;21.934032;PROV5468;Ionian Islands;Eastern Mediterranean
35.033995;28.998241;PROV5469;Eastern Mediterranean;Eastern Mediterranean
12.5819157;-81.7048419;PROV5470;San Andres;Caribbean
13.077561;-80.410911;PROV5471;Rosalind Bank;Carribean
51.329082;92.8151929;PROV5472;Torgalyg;Northern Russia
50.282864;96.061463;PROV5473;Samagaltaj;Northern Russia
51.490097;95.552472;PROV5474;Saryg-Sep;Northern Russia
52.4660104;96.110054;PROV5475;Toora-Xem;Northern Russia
49.3962513;102.6972588;PROV5476;Khutag-Öndör;Northern Russia
44.734444;100.3925;PROV5477;Bayangovi;Northern Russia
46.951944;115.292778;PROV5478;Matad;Northern Russia
46.360556;108.365;PROV5479;Choir;Northern Russia
47.706944;106.949444;PROV5480;Zuunmod;Northern Russia
37.163418;75.496354;PROV5481;Toskjrgon;Southern Russia
39.71931;75.259228;PROV5482;Uluucat;Southern Russia
38.904957;77.652687;PROV5483;Mekit;Southern Russia
37.882989;77.413836;PROV5484;Qaghiliq;Southern Russia
39.785155;78.549297;PROV5485;Maralbeshi;Southern Russia
