From;To;Type;Through;Comment;;;;;;
5690;5685;river;0;Tangyuan - Binxian;;;;;;
5690;5691;river;0;Tangyuan - Linkou;;;;;;
5690;1374;river;0;Tangyuan - Jiamusi;;;;;;
2485;1374;river;0;Suibin - Jiamusi;;;;;;
2485;5687;river;0;Suibin - Fujin;;;;;;
;;;;;;;;;;
# Nenjiang? Nen river? tributary of Sungary;;;;;;;;;;
3760;5671;river;0;Jiagedaqi - Nenjiang;;;;;;
5662;5671;river;0;Eerhe - Nenjiang;;;;;;
5664;5671;river;0;Buxi - Nenjiang;;;;;;
5664;5668;river;0;Buxi - Nehe;;;;;;
5679;5668;river;0;Gannan - Nehe;;;;;;
5679;2486;river;0;Gannan - Qiqihaer;;;;;;
5679;1380;river;0;Gannan - Taikang;;;;;;
5680;1380;river;0;Jingxing - Taikang;;;;;;
5677;1380;river;0;Dalai - Taikang;;;;;;
5677;5676;river;0;Dalai - Zhaoyuan;;;;;;
5681;5676;river;0;Qianan - Zhaoyuan;;;;;;
;;;;;;;;;;
# Mudanjiang, tributary of Sungary;;;;;;;;;;
5684;1378;river;0;Weihe - Mudanjiang;;;;;;
5684;5691;river;0;Weihe - Linkou;;;;;;
5685;5691;river;0;Binxian - Linkou;;;;;;
;;;;;;;;;;
# Ussuri river, tributary of Amur;;;;;;;;;;
1375;1175;river;0;Mishan - Lesozavodsk;;;;;;
5688;1175;river;0;Baoqing - Lesozavodsk;;;;;;
5688;3530;river;0;Baoqing - Iman;;;;;;
5688;1366;river;0;Baoqing - Habarovsk;;;;;;
5689;1366;river;0;Raohe - Habarovsk;;;;;;
;;;;;;;;;;
# Kerulen -> lake Dalaynor -> Argun' river -> Shilka -> Amur;;;;;;;;;;
1404;3769;river;0;Ulaanbaatar - Öndörkhaan;;;;;;
5480;3769;river;0;Zuunmod - Öndörkhaan;;;;;;
5479;3769;river;0;Choir - Öndörkhaan;;;;;;
5478;3769;river;0;Matad - Öndörkhaan;;;;;;
5478;1385;river;0;Matad - Bayan Tümen;;;;;;
5478;3757;river;0;Matad - Lubin;;;;;;
5661;3757;river;0;Jiangjunmiao - Lubin;;;;;;
1382;3757;river;0;Hailaer - Lubin;;;;;;
;;;;;;;;;;
# Argun;;;;;;;;;;
5663;3758;river;0;Bayankhüree - Yakeshijie;;;;;;
5663;1382;river;0;Bayankhüree - Hailaer;;;;;;
5663;3757;river;0;Bayankhüree - Lubin;;;;;;
5663;1384;river;0;Bayankhüree - Suvorovskij;;;;;;
5663;3572;river;0;Bayankhüree - Novotroickij Promysel;;;;;;
5659;3572;river;0;Qiqian - Novotroickij Promysel;;;;;;
;;;;;;;;;;
# Amur;;;;;;;;;;
5659;3575;river;0;Qiqian - Mogoca;;;;;;
5667;3575;river;0;Mohe - Mogoca;;;;;;
5667;3542;river;0;Mohe - Ruhlovo;;;;;;
5667;3544;river;0;Mohe - Magdagaci;;;;;;
1381;3544;river;0;Huma - Magdagaci;;;;;;
1381;3545;river;0;Huma - Vladimiro-Simanovskij;;;;;;
1381;1525;river;0;Huma - Blagovescensk;;;;;;
1530;1525;river;0;Aihui - Blagovescensk;;;;;;
1530;5693;river;0;Aihui - Lemontovka;;;;;;
5670;5693;river;0;Sunwu - Lemontovka;;;;;;
5670;1526;river;0;Sunwu - Kujbysevka-Vostocnaja;;;;;;
5670;3546;river;0;Sunwu - Rajciha;;;;;;
5673;3546;river;0;Foshan - Rajciha;;;;;;
5673;3541;river;0;Foshan - Obluc'e;;;;;;
2485;3541;river;0;Suibin - Obluc'e;;;;;;
2485;1528;river;0;Suibin - Birobidzan;;;;;;
5687;1528;river;0;Fujin - Birobidzan;;;;;;
5689;1528;river;0;Raohe - Birobidzan;;;;;;
1366;1528;river;0;Habarovsk - Birobidzan;;;;;;
1366;1529;river;0;Habarovsk - El'ban;;;;;;
3533;1529;river;0;Troickoe - El'ban;;;;;;
3533;1527;river;0;Troickoe - Komsomol'sk-na-Amure;;;;;;
3535;1527;river;0;De-Kastri - Komsomol'sk-na-Amure;;;;;;
3535;1410;river;0;De-Kastri - Nikolaevsk-na-Amure;;;;;;
;;;;;;;;;;
# Daliao river;;;;;;;;;;
5636;5635;river;0;Linxi - Wudan;;;;;;
3756;5635;river;0;Lindong - Wudan;;;;;;
5633;5635;river;0;Kailu - Wudan;;;;;;
5633;3755;river;0;Kailu - Jianping;;;;;;
5658;3755;river;0;Zhanyu - Jianping;;;;;;
5658;2337;river;0;Zhanyu - Tongliao;;;;;;
5657;2337;river;0;Changling - Tongliao;;;;;;
1389;2337;river;0;Siping - Tongliao;;;;;;
1389;2344;river;0;Siping - Zhangwu;;;;;;
2345;2344;river;0;Fushun - Zhangwu;;;;;;
2340;2344;river;0;Shenyang - Zhangwu;;;;;;
2340;1395;river;0;Shenyang - Panshan;;;;;;
2349;1395;river;0;Yingkou - Panshan;;;;;;
2349;2347;river;0;Yingkou - Jinzhou;;;;;;
;;;;;;;;;;
# Korea and borders;;;;;;;;;;
# Tumen (Tumannaya) river;;;;;;;;;;
1376;1372;river;0;Cheongjin - Vladivostok;;;;;;
1376;1377;river;0;Cheongjin - Yeongil;;;;;;
1376;5683;river;0;Cheongjin - Hwaryong;;;;;;
;;;;;;;;;;
# Yalu (Amrok) river;;;;;;;;;;
7911;3092;river;0;Hunjiang - Hyesan;;;;;;
2333;3092;river;0;Changbai - Hyesan;;;;;;
7911;1391;river;0;Hunjiang - Kanggye;;;;;;
2338;1391;river;0;Tonghua - Kanggye;;;;;;
2338;3094;river;0;Tonghua - Huicheon;;;;;;
2346;3094;river;0;Xinbin - Huicheon;;;;;;
2346;1393;river;0;Xinbin - Sineuiju;;;;;;
1394;1393;river;0;Andong - Sineuiju;;;;;;
;;;;;;;;;;
# Chongchon River;;;;;;;;;;
3096;3094;river;0;Yangdeok - Huicheon;;;;;;
1201;3094;river;0;Pyeongyang - Huicheon;;;;;;
1201;3095;river;0;Pyeongyang - Nampo;;;;;;
3098;3095;river;0;Haeju - Nampo;;;;;;
;;;;;;;;;;
# Han river;;;;;;;;;;
1198;3101;river;0;Chuncheon - Andong;;;;;;
1198;3102;river;0;Chuncheon - Cheongju;;;;;;
1198;3103;river;0;Chuncheon - Suwon;;;;;;
1198;1199;river;0;Chuncheon - Seoul;;;;;;
1199;3103;river;0;Seoul - Suwon;;;;;;
1199;3099;river;0;Seoul - Incheon;;;;;;
2236;3099;river;0;Sariwon - Incheon;;;;;;
1199;2236;river;0;Seoul - Sariwon;;;;;;
2219;2236;river;0;Sokcho - Sariwon;;;;;;
3097;2236;river;0;Goseong - Sariwon;;;;;;
3097;3096;river;0;Goseong - Yangdeok;;;;;;
;;;;;;;;;;
# Nakdong River;;;;;;;;;;
3109;3101;river;0;Ulsan - Andong;;;;;;
1196;3101;river;0;Daegu - Andong;;;;;;
1196;3102;river;0;Daegu - Cheongju;;;;;;
1196;3108;river;0;Daegu - Geochang;;;;;;
1197;3108;river;0;Busan - Geochang;;;;;;
1197;3107;river;0;Busan - Masan;;;;;;
;;;;;;;;;;
# Geum River;;;;;;;;;;
2226;3108;river;0;Daejeon - Geochang;;;;;;
2226;3102;river;0;Daejeon - Cheongju;;;;;;
2226;3104;river;0;Daejeon - Cheonan;;;;;;
3105;3104;river;0;Jeonju - Cheonan;;;;;;
;;;;;;;;;;
# China;;;;;;;;;;
# Hai River;;;;;;;;;;
6916;2526;river;0;Tanggu - Cangxian;;;;;;
1204;2526;river;0;Tianjin - Cangxian;;;;;;
1210;2526;river;0;Renqiu - Cangxian;;;;;;
1210;2523;river;0;Renqiu - Hengshui;;;;;;
1212;2523;river;0;Handan - Hengshui;;;;;;
1212;5637;river;0;Handan - Puyang;;;;;;
;;;;;;;;;;
# Wei, tributary of Yellow river;;;;;;;;;;
2507;5575;river;0;Baoji - Meixian;;;;;;
1269;5575;river;0;Xianyang - Meixian;;;;;;
1269;1267;river;0;Xianyang - Xi'an;;;;;;
5572;1267;river;0;Dali - Xi'an;;;;;;
;;;;;;;;;;
# Yellow river;;;;;;;;;;
5534;5533;river;0;Heshun - Maqen;;;;;;
5532;5533;river;0;Baiyu - Maqen;;;;;;
5532;5531;river;0;Baiyu - Maqu;;;;;;
5589;5531;river;0;Maisang - Maqu;;;;;;
5587;5531;river;0;Xingzhong - Maqu;;;;;;
5557;5531;river;0;Xiahe - Maqu;;;;;;
5530;5531;river;0;Xunhua - Maqu;;;;;;
5530;5533;river;0;Xunhua - Maqen;;;;;;
5530;5536;river;0;Xunhua - Gonghe;;;;;;
5530;1443;river;0;Xunhua - Xining;;;;;;
1276;1443;river;0;Lanzhou - Xining;;;;;;
1276;5551;river;0;Lanzhou - Yongdeng;;;;;;
5553;5551;river;0;Huining - Yongdeng;;;;;;
1274;5551;river;0;Zhongning - Yongdeng;;;;;;
1274;2504;river;0;Zhongning - Yinchuan;;;;;;
1274;1439;river;0;Zhongning - Dingyuanying;;;;;;
1272;1439;river;0;Sanduandi - Dingyuanying;;;;;;
1272;1273;river;0;Sanduandi - Linhe;;;;;;
1272;1208;river;0;Sanduandi - Baotou;;;;;;
3751;1208;river;0;Dongsheng - Baotou;;;;;;
3751;1207;river;0;Dongsheng - Guisui;;;;;;
1271;1207;impassable;0;Shenmu - Guisui;;;;;;
1271;2520;river;0;Shenmu - Xinxian;;;;;;
1271;5564;river;0;Shenmu - Fangshan;;;;;;
5571;5564;river;0;Suide - Fangshan;;;;;;
1270;5564;river;0;Yan'an - Fangshan;;;;;;
1270;1226;river;0;Yan'an - Linfen;;;;;;
5572;1226;river;0;Dali - Linfen;;;;;;
5572;5563;river;0;Dali - Anyi;;;;;;
5563;1267;river;0;Anyi - Xi'an;;;;;;
5563;5560;river;0;Anyi - Shanxian;;;;;;
5563;1227;impassable;0;Anyi - Luoyang;;;;;;
5561;1227;river;0;Qinyang - Luoyang;;;;;;
5561;1228;river;0;Qinyang - Zhengxian;;;;;;
2516;1228;river;0;Xinxiang - Zhengxian;;;;;;
2516;2515;river;0;Xinxiang - Kaifeng;;;;;;
5637;2515;river;0;Puyang - Kaifeng;;;;;;
5637;2522;river;0;Puyang - Heze;;;;;;
2528;2522;river;0;Liaocheng - Heze;;;;;;
2528;1216;river;0;Liaocheng - Tai'an;;;;;;
2528;2533;river;0;Liaocheng - Jinan;;;;;;
2534;2533;river;0;Dexian - Jinan;;;;;;
1213;2533;river;0;Binxian - Jinan;;;;;;
1213;5639;river;0;Binxian - Guangrao;;;;;;
;;;;;;;;;;
# Huai river, tributary of Yangtze;;;;;;;;;;
2508;1230;river;0;Runan - Xinyang;;;;;;
2508;2502;river;0;Runan - Suixian;;;;;;
1222;1230;river;0;Fuyang - Xinyang;;;;;;
1222;1964;river;0;Fuyang - Lu'an;;;;;;
1222;1221;river;0;Fuyang - Hefei;;;;;;
1218;1221;river;0;Suxian - Hefei;;;;;;
1218;2558;river;0;Suxian - Chuxian;;;;;;
5643;2558;river;0;Huai'an - Chuxian;;;;;;
2556;5642;river;0;Jiangdu - Taixing;;;;;;
;;;;;;;;;;
# Yalong River, tributary of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Yalongrivermap.png;;;;;;;;;;
5581;5583;river;0;Garze - Gana;;;;;;
5584;5583;river;0;Quqen - Gana;;;;;;
5584;5589;river;0;Quqen - Maisang;;;;;;
5584;5588;river;0;Quqen - Maogong;;;;;;
5584;1281;river;0;Quqen - Ya'an;;;;;;
5585;1281;river;0;Darzedo - Ya'an;;;;;;
1903;1281;river;0;Xichang - Ya'an;;;;;;
5590;1281;river;0;Yibin - Ya'an;;;;;;
5590;2559;river;0;Yibin - Leshan;;;;;;
5590;1361;river;0;Yibin - Luxian;;;;;;
;;;;;;;;;;
# Min River, tributary of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Min_sichuan_rivermap.png;;;;;;;;;;
1280;2550;river;0;Mianyang - Bazhong;;;;;;
1280;5592;river;0;Mianyang - Dazhu;;;;;;
5591;5592;river;0;Nanchong - Dazhu;;;;;;
2551;5592;river;0;Chóngqing - Dazhu;;;;;;
2551;5594;river;0;Chóngqing - Changshou;;;;;;
;;;;;;;;;;
# Wu River, tributary of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Wujiangrivermap.png;;;;;;;;;;
1984;1993;river;0;Weining - Bijie;;;;;;
1363;1993;river;0;Anshun - Bijie;;;;;;
1364;1993;river;0;Guiyang - Bijie;;;;;;
1364;1262;river;0;Guiyang - Zunyi;;;;;;
1364;5612;river;0;Guiyang - Yanhe;;;;;;
2311;5612;river;0;Tóngren - Yanhe;;;;;;
2561;5612;river;0;Pengshui - Yanhe;;;;;;
2561;1263;river;0;Pengshui - Qijiang;;;;;;
;;;;;;;;;;
# Xiang and Yuan rivers -  tributaries of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Dongtingriversmap.png;;;;;;;;;;
# Yuan;;;;;;;;;;
5616;1913;river;0;Tongdao - Zhijiang;;;;;;
1261;1913;river;0;Shaoyang - Zhijiang;;;;;;
1922;1913;river;0;Yiyang - Zhijiang;;;;;;
1922;5615;river;0;Yiyang - Yongshun;;;;;;
1922;5614;river;0;Yiyang - Dayong;;;;;;
1922;1260;river;0;Yiyang - Changde;;;;;;
# Xiang;;;;;;;;;;
1914;1259;river;0;Lingling - Hengyang;;;;;;
1257;1259;river;0;Yizhang - Hengyang;;;;;;
1257;1256;river;0;Yizhang - Leiyang;;;;;;
1259;1256;river;0;Hengyang - Leiyang;;;;;;
1255;1256;river;0;Xiangtan - Leiyang;;;;;;
1255;1921;river;0;Xiangtan - Changsha;;;;;;
1255;5617;river;0;Xiangtan - Yueyang;;;;;;
;;;;;;;;;;
# Han river -  tributary of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Hanshuirivermap.png;;;;;;;;;;
1996;5619;river;0;Fangxian - Yunxian;;;;;;
1996;2502;river;0;Fangxian - Suixian;;;;;;
1266;2502;river;0;Xiangyang - Suixian;;;;;;
1266;1231;river;0;Xiangyang - Yingcheng;;;;;;
1910;1231;river;0;Honghu - Yingcheng;;;;;;
1910;1232;river;0;Honghu - Hankou;;;;;;
;;;;;;;;;;
# Gan river -  tributary of Yangtze;;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Ganrivermap.png;;;;;;;;;;
5621;2568;river;0;Anyuan - Suichuan;;;;;;
1250;2568;river;0;Ganzhou - Suichuan;;;;;;
1250;1254;river;0;Ganzhou - Ji'an;;;;;;
1941;1254;river;0;Nancheng - Ji'an;;;;;;
2569;1254;river;0;Nanchang - Ji'an;;;;;;
2569;1252;river;0;Nanchang - Jiujiang;;;;;;
2567;1252;river;0;Fuliang - Jiujiang;;;;;;
;;;;;;;;;;
# Yangtze river;;;;;;;;;;
5540;5539;river;0;Hoh Xil - Rdza Stod;;;;;;
5535;5539;river;0;Xingchuan - Rdza Stod;;;;;;
5535;1444;river;0;Xingchuan - Yushu;;;;;;
5582;1444;river;0;Dege - Yushu;;;;;;
5582;1283;river;0;Dege - Chab-mdo;;;;;;
5580;1283;river;0;Nyag Rong - Chab-mdo;;;;;;
5580;5526;river;0;Nyag Rong - Draya;;;;;;
5579;5526;river;0;'Ba'tang - Draya;;;;;;
5579;5603;river;0;'Ba'tang - Deqen;;;;;;
5578;5603;river;0;Dabba - Deqen;;;;;;
5602;5603;river;0;Zhongdian - Deqen;;;;;;
5602;5600;river;0;Zhongdian - Lijiang;;;;;;
5577;5600;river;0;Smi-li - Lijiang;;;;;;
5601;5600;river;0;Yongsheng - Lijiang;;;;;;
5601;1918;river;0;Yongsheng - Dali;;;;;;
5601;5597;river;0;Yongsheng - Lufeng;;;;;;
1282;5597;river;0;Yanbian - Lufeng;;;;;;
5576;5597;river;0;Huili - Lufeng;;;;;;
5576;1308;river;0;Huili - Wuding;;;;;;
5576;5596;river;0;Huili - Xuanwei;;;;;;
5576;1362;river;0;Huili - Zhaotong;;;;;;
5590;1362;river;0;Yibin - Zhaotong;;;;;;
5590;2560;river;0;Yibin - Xuyong;;;;;;
1361;2560;river;0;Luxian - Xuyong;;;;;;
# too strange connection;;;;;;;;;;
1361;1263;Impassable;0;Luxian - Qijiang;;;;;;
2551;1263;river;0;Chóngqing - Qijiang;;;;;;
5594;1263;river;0;Changshou - Qijiang;;;;;;
5594;2561;river;0;Changshou - Pengshui;;;;;;
5594;5593;river;0;Changshou - Longjuba;;;;;;
1265;5593;river;0;Wanxian - Longjuba;;;;;;
1997;5593;river;0;Yichang - Longjuba;;;;;;
1997;5618;river;0;Yichang - Changyang;;;;;;
1997;1995;river;0;Yichang - Gongan;;;;;;
1910;1995;river;0;Honghu - Gongan;;;;;;
1910;1260;river;0;Honghu - Changde;;;;;;
1910;5617;river;0;Honghu - Yueyang;;;;;;
1910;1253;river;0;Honghu - Xianning;;;;;;
1232;1253;river;0;Hankou - Xianning;;;;;;
1939;1253;river;0;Huanggang - Xianning;;;;;;
1939;1252;river;0;Huanggang - Jiujiang;;;;;;
1233;2567;river;0;Huaining - Fuliang;;;;;;
1233;2573;river;0;Huaining - Xiuning;;;;;;
1233;2574;river;0;Huaining - Tóngling;;;;;;
1965;2574;river;0;Chaoxian - Tóngling;;;;;;
1965;1235;river;0;Chaoxian - Nanjing;;;;;;
2556;1235;river;0;Jiangdu - Nanjing;;;;;;
5642;1235;river;0;Taixing - Nanjing;;;;;;
5642;1236;river;0;Taixing - Changzhou;;;;;;
;;;;;;;;;;
# Qiantang River (Fuchun);;;;;;;;;;
# http://en.wikipedia.org/wiki/Fuchun_River;;;;;;;;;;
2570;2572;river;0;Quzhou - Lishui;;;;;;
2570;1241;river;0;Quzhou - Jinhua;;;;;;
1238;1241;river;0;Hangzhou - Jinhua;;;;;;
1238;5646;river;0;Hangzhou - Shaoxing;;;;;;
;;;;;;;;;;
# Min river (Fujian);;;;;;;;;;
5648;1243;river;0;Jianning - Nanping;;;;;;
1246;1243;river;0;Yongan - Nanping;;;;;;
1246;6497;river;0;Yongan - Ningde;;;;;;
1245;6497;river;0;Jinjiang - Ningde;;;;;;
;;;;;;;;;;
# Jiulong River;;;;;;;;;;
1937;1246;river;0;Lóngyan - Yongan;;;;;;
1937;1247;river;0;Lóngyan - Xiamen;;;;;;
1936;1247;river;0;Longxi - Xiamen;;;;;;
;;;;;;;;;;
# Pearl river (Zhujiang);;;;;;;;;;
# http://en.wikipedia.org/wiki/File:Zhujiangrivermap.png;;;;;;;;;;
# East river (Dong);;;;;;;;;;
1912;1249;river;0;Heyuan - Meizhou;;;;;;
1912;5608;river;0;Heyuan - Shanwei;;;;;;
5609;5608;river;0;Zengcheng - Shanwei;;;;;;
5609;1314;river;0;Zengcheng - Baoan;;;;;;
1313;1314;river;0;Guangzhou - Baoan;;;;;;
# Bei;;;;;;;;;;
1312;1880;river;0;Yingde - Qujiang;;;;;;
1312;5609;river;0;Yingde - Zengcheng;;;;;;
570;5609;river;0;Sihui - Zengcheng;;;;;;
570;1313;river;0;Sihui - Guangzhou;;;;;;
568;1313;river;0;Luoding - Guangzhou;;;;;;
1317;1313;river;0;Jiangmen - Guangzhou;;;;;;
# Xi;;;;;;;;;;
1308;5595;river;0;Wuding - Mile;;;;;;
1307;5595;river;0;Kunming - Mile;;;;;;
1983;5595;river;0;Mengzi - Mile;;;;;;
1327;5595;river;0;Wenshan - Mile;;;;;;
1309;5595;river;0;Baise - Mile;;;;;;
1309;5613;river;0;Baise - Xingyi;;;;;;
1309;2000;river;0;Baise - Dushan;;;;;;
1309;1310;river;0;Baise - Hechi;;;;;;
1319;1310;river;0;Nanning - Hechi;;;;;;
5607;1310;river;0;Guigang - Hechi;;;;;;
5607;1258;river;0;Guigang - Liuzhou;;;;;;
5607;557;river;0;Guigang - Pingnan;;;;;;
695;1309;river;0;Jingxi - Baise;;;;;;
695;1319;river;0;Jingxi - Nanning;;;;;;
695;674;river;0;Jingxi - Longzhou;;;;;;
1319;674;river;0;Nanning - Longzhou;;;;;;
5607;674;river;0;Guigang - Longzhou;;;;;;
5607;720;river;0;Guigang - Yulin;;;;;;
557;720;river;0;Pingnan - Yulin;;;;;;
557;1311;river;0;Pingnan - Wuzhou;;;;;;
1311;720;river;0;Wuzhou - Yulin;;;;;;
1311;568;river;0;Wuzhou - Luoding;;;;;;
570;568;river;0;Sihui - Luoding;;;;;;
;;;;;;;;;;
# Red River;;;;;;;;;;
5604;5605;river;0;Jingdong - Yuanjiang;;;;;;
1928;5605;river;0;Simao - Yuanjiang;;;;;;
1928;7988;river;0;Simao - Than Uyen;;;;;;
2948;7988;river;0;Dien Bien Phu - Than Uyen;;;;;;
2948;1328;river;0;Dien Bien Phu - Hoa Binh;;;;;;
1333;1328;river;0;Ha Noi - Hoa Binh;;;;;;
5605;1293;river;0;Yuanjiang - Chuxióng;;;;;;
5605;1983;river;0;Yuanjiang - Mengzi;;;;;;
1328;1983;river;0;Hoa Binh - Mengzi;;;;;;
1328;7990;river;0;Hoa Binh - Viet Tri;;;;;;
1333;7990;river;0;Ha Noi - Viet Tri;;;;;;
1333;1326;river;0;Ha Noi - Hai Phong;;;;;;
;;;;;;;;;;
# Mekong river;;;;;;;;;;
1406;1283;river;0;Riwoqe - Chab-mdo;;;;;;
5525;1283;river;0;Zogang - Chab-mdo;;;;;;
5525;5526;river;0;Zogang - Draya;;;;;;
5525;5603;river;0;Zogang - Deqen;;;;;;
1294;5603;river;0;Baoshan - Deqen;;;;;;
1294;5600;river;0;Baoshan - Lijiang;;;;;;
1294;1918;river;0;Baoshan - Dali;;;;;;
5598;1918;river;0;Mianning - Dali;;;;;;
5598;5604;river;0;Mianning - Jingdong;;;;;;
1978;5604;river;0;Lancang - Jingdong;;;;;;
1978;1928;river;0;Lancang - Simao;;;;;;
1305;1928;river;0;Kyuing: Tum - Simao;;;;;;
1305;1306;river;0;Kyuing: Tum - Muang Xay;;;;;;
7915;1306;river;0;Chiang Rai - Muang Xay;;;;;;
1589;1306;river;0;Sainyabuli - Muang Xay;;;;;;
2950;1306;river;0;Luang Prabang - Muang Xay;;;;;;
1589;2950;river;0;Sainyabuli - Luang Prabang;;;;;;
1589;1329;river;0;Sainyabuli - Viang Chan;;;;;;
7916;1329;river;0;Loei - Viang Chan;;;;;;
3125;1329;river;0;Udon Thani - Viang Chan;;;;;;
3125;3119;river;0;Udon Thani - Pakxan;;;;;;
3125;7024;river;0;Udon Thani - Thakhek;;;;;;
3125;3117;river;0;Udon Thani - Savannakhet;;;;;;
3124;3117;river;0;Ubon Ratchathani - Savannakhet;;;;;;
2951;3131;river;0;Nakhon Ratchasima - Surin;;;;;;
1331;3131;river;0;Khon Kaen - Surin;;;;;;
3124;3131;river;0;Ubon Ratchathani - Surin;;;;;;
3124;7021;river;0;Ubon Ratchathani - Khukhan;;;;;;
3124;1332;river;0;Ubon Ratchathani - Pakse;;;;;;
7021;1332;river;0;Khukhan - Pakse;;;;;;
3116;1332;river;0;Champasak - Pakse;;;;;;
7025;1332;river;0;Tbeng Meanchey - Pakse;;;;;;
7025;1336;river;0;Tbeng Meanchey - Stoeng Treng;;;;;;
7908;1336;river;0;Kampong Cham - Stoeng Treng;;;;;;
7908;3120;river;0;Kampong Cham - Kracheh;;;;;;
7908;7026;river;0;Kampong Cham - Prey Veng;;;;;;
7908;7909;river;0;Kampong Cham - Kampong Speu;;;;;;
7908;1339;river;0;Kampong Cham - Phnum Penh;;;;;;
1339;7026;river;0;Phnum Penh - Prey Veng;;;;;;
1339;7031;river;0;Phnum Penh - My Tho;;;;;;
1339;7032;river;0;Phnum Penh - Vinh Long;;;;;;
1338;7032;river;0;Can Tho - Vinh Long;;;;;;
7031;7032;river;0;My Tho - Vinh Long;;;;;;
;;;;;;;;;;
# Chao Phraya, Thai;;;;;;;;;;
1303;7915;river;0;Chiang Mai - Chiang Rai;;;;;;
1303;3126;river;0;Chiang Mai - Lampang;;;;;;
7020;3126;river;0;Ban Tak - Lampang;;;;;;
1345;3126;river;0;Nakhon Sawan - Lampang;;;;;;
1345;1330;river;0;Nakhon Sawan - Phitsanulok;;;;;;
7915;7019;river;0;Chiang Rai - Pua;;;;;;
1330;7019;river;0;Phitsanulok - Pua;;;;;;
1330;3127;river;0;Phitsanulok - Ayutthaya;;;;;;
1345;3127;river;0;Nakhon Sawan - Ayutthaya;;;;;;
3128;3127;river;0;Nakhon Pathom - Ayutthaya;;;;;;
3128;1343;river;0;Nakhon Pathom - Krung Thep;;;;;;
;;;;;;;;;;
# Salween River;;;;;;;;;;
5522;5520;river;0;Lhari - Baqen;;;;;;
5522;1406;river;0;Lhari - Riwoqe;;;;;;
5521;1406;river;0;Zhamo - Riwoqe;;;;;;
5521;5525;river;0;Zhamo - Zogang;;;;;;
5523;5525;river;0;Khapu - Zogang;;;;;;
5523;1294;river;0;Khapu - Baoshan;;;;;;
5599;1294;river;0;Gongshan - Baoshan;;;;;;
1905;1294;river;0;Tengchong - Baoshan;;;;;;
1905;5598;river;0;Tengchong - Mianning;;;;;;
1905;5185;river;0;Tengchong - Bangkum;;;;;;
1296;5185;river;0;Lahri: - Bangkum;;;;;;
1296;1305;river;0;Lahri: - Kyuing: Tum;;;;;;
5187;1305;river;0;Kehsi Mansam - Kyuing: Tum;;;;;;
5186;1305;river;0;Lwing Kaw - Kyuing: Tum;;;;;;
5186;1303;river;0;Lwing Kaw - Chiang Mai;;;;;;
5193;1303;river;0;Sa.htum - Chiang Mai;;;;;;
5193;1302;river;0;Sa.htum - Maula.mruing;;;;;;
;;;;;;;;;;
# Sinkiang, Tarim river and it's tributaries;;;;;;;;;;
5481;5484;river;0;Toskjrgon - Qaghiliq;;;;;;
3739;5484;river;0;Aktoo - Qaghiliq;;;;;;
3737;5484;river;0;Yeken - Qaghiliq;;;;;;
3737;5483;river;0;Yeken - Mekit;;;;;;
5485;5483;river;0;Maralbeshi - Mekit;;;;;;
5485;5489;river;0;Maralbeshi - Avat;;;;;;
1446;5489;river;0;Aqsu - Avat;;;;;;
3749;5489;river;0;Kucha - Avat;;;;;;
1445;5489;river;0;Kroraina - Avat;;;;;;
1445;3748;river;0;Kroraina - Cherchen;;;;;;
5495;3748;river;0;Lopnur - Cherchen;;;;;;
;;;;;;;;;;
# Irrawaddy River;;;;;;;;;;
5183;5190;river;0;Kalewa - Ka.sa;;;;;;
5183;1292;river;0;Kalewa - Mumrwa;;;;;;
1290;1292;river;0;Pakokku - Mumrwa;;;;;;
1898;5184;river;0;Putao - Supsayang;;;;;;
1295;5184;river;0;Mrackri:na: - Supsayang;;;;;;
1295;5189;river;0;Mrackri:na: - Bhamo;;;;;;
1295;1300;river;0;Mrackri:na: - Manta.le:;;;;;;
5190;1300;river;0;Ka.sa - Manta.le:;;;;;;
1292;1300;river;0;Mumrwa - Manta.le:;;;;;;
1292;5188;river;0;Mumrwa - Mik Thi La;;;;;;
1290;5188;river;0;Pakokku - Mik Thi La;;;;;;
5192;5188;river;0;Sarak - Mik Thi La;;;;;;
5192;5191;river;0;Sarak - Prany;;;;;;
1298;5191;river;0;Pu.sim - Prany;;;;;;
1298;1299;river;0;Pu.sim - Rankun;;;;;;
;;;;;;;;;;
# Damodar river;;;;;;;;;;
1519;7924;river;0;Kharagpur - Asanasol;;;;;;
1519;1457;river;0;Kharagpur - Kalkata;;;;;;
;;;;;;;;;;
# Padma, Meghna, Brahmaputra, Ganges,  Yamuna rivers;;;;;;;;;;
# Brahmaputra;;;;;;;;;;
5517;5509;river;0;Gyirong - Coqen;;;;;;
5517;5515;river;0;Gyirong - Ngamring;;;;;;
5516;5515;river;0;Lhartse - Ngamring;;;;;;
5516;5518;river;0;Lhartse - Namling;;;;;;
1451;5518;river;0;Xigaze - Namling;;;;;;
1451;5519;river;0;Xigaze - Nyemo;;;;;;
